task_id,project_id,priority,status,due_in_days,delay_days
7098,483,MEDIUM,DONE,113,12.19
7099,484,MEDIUM,DONE,86,12.86
7100,484,MEDIUM,DONE,117,6.09
7101,484,LOW,DONE,32,1.93
7102,484,MEDIUM,DELAYED,64,6.45
7103,484,HIGH,DELAYED,18,6.52
7104,484,MEDIUM,DELAYED,108,7.22
7105,484,LOW,DELAYED,59,6.69
7106,484,HIGH,BLOCKED,102,10.92
7107,485,HIGH,DONE,93,12.31
7108,485,MEDIUM,DONE,24,6.84
7109,485,LOW,DONE,3,11.86
7110,485,MEDIUM,DELAYED,1,13.16
7111,485,MEDIUM,IN_PROGRESS,18,11.89
7112,485,MEDIUM,IN_PROGRESS,39,8.57
7113,485,MEDIUM,TODO,11,17.62
7114,486,MEDIUM,DONE,82,5.19
7115,486,HIGH,DONE,1,7.47
7116,486,HIGH,DONE,73,5.68
7117,486,MEDIUM,DONE,36,8.23
7118,486,MEDIUM,DONE,65,9.54
7119,486,HIGH,DONE,69,6.23
7120,486,MEDIUM,DONE,77,8.28
7121,486,HIGH,DONE,47,10.37
7122,486,MEDIUM,DONE,38,7.12
7123,486,LOW,DONE,5,11.59
7124,486,HIGH,DONE,26,3.69
7125,486,MEDIUM,DONE,50,10.63
7126,486,MEDIUM,DONE,63,12.08
7127,486,MEDIUM,DELAYED,45,5.92
7128,486,MEDIUM,DELAYED,40,12.71
7129,486,MEDIUM,DELAYED,72,2.68
7130,486,LOW,DELAYED,39,8.13
7131,486,MEDIUM,DELAYED,26,5.88
7132,486,HIGH,IN_PROGRESS,1,11.25
7133,486,MEDIUM,TODO,34,5.03
7134,486,MEDIUM,IN_PROGRESS,57,10.87
7135,486,MEDIUM,IN_PROGRESS,60,12.36
7136,486,MEDIUM,IN_PROGRESS,72,5.13
7137,486,HIGH,IN_PROGRESS,7,8.85
7138,487,HIGH,DONE,126,14.5
7139,487,MEDIUM,DONE,71,11.85
7140,487,MEDIUM,DONE,46,9.01
7141,487,HIGH,DONE,44,8.51
7142,487,HIGH,DONE,131,8.0
7143,487,MEDIUM,DONE,71,7.34
7144,487,LOW,DONE,88,9.87
7145,487,MEDIUM,DONE,142,14.66
7146,487,MEDIUM,DONE,67,11.21
7147,487,MEDIUM,DONE,96,6.85
7148,487,MEDIUM,DONE,63,8.21
7149,487,HIGH,DONE,139,11.57
7150,487,MEDIUM,DONE,20,10.8
7151,487,HIGH,DONE,5,12.03
7152,487,LOW,DONE,101,11.61
7153,487,LOW,DONE,102,2.39
7154,487,MEDIUM,DONE,36,9.91
7155,487,MEDIUM,DONE,145,5.34
7156,487,MEDIUM,DELAYED,137,7.6
7157,487,LOW,DELAYED,137,6.92
7158,487,MEDIUM,DELAYED,80,7.7
7159,488,MEDIUM,DONE,50,23.96
7160,488,MEDIUM,DONE,9,26.09
7161,488,MEDIUM,DONE,38,17.19
7162,488,HIGH,DONE,42,19.04
7163,488,HIGH,DONE,43,17.41
7164,488,HIGH,DONE,39,17.26
7165,488,MEDIUM,DONE,16,26.09
7166,488,MEDIUM,DELAYED,1,17.11
7167,488,LOW,DELAYED,60,13.59
7168,488,LOW,DELAYED,4,20.05
7169,488,HIGH,DELAYED,36,23.56
7170,488,HIGH,DELAYED,64,8.7
7171,488,MEDIUM,DELAYED,61,21.07
7172,488,MEDIUM,DELAYED,67,19.43
7173,488,MEDIUM,BLOCKED,16,17.48
7174,489,HIGH,DONE,52,8.69
7175,489,MEDIUM,DONE,45,13.74
7176,489,HIGH,DONE,84,13.01
7177,489,MEDIUM,DONE,4,13.62
7178,489,MEDIUM,DONE,34,13.93
7179,489,MEDIUM,DONE,30,6.32
7180,489,MEDIUM,DONE,61,12.71
7181,489,HIGH,DONE,74,10.71
7182,489,MEDIUM,DONE,43,11.11
7183,489,HIGH,DONE,24,12.58
7184,489,MEDIUM,DONE,44,13.5
7185,489,MEDIUM,DONE,38,15.79
7186,489,MEDIUM,DONE,4,13.97
7187,489,MEDIUM,DONE,82,17.61
7188,489,MEDIUM,DELAYED,74,10.84
7189,489,MEDIUM,DELAYED,17,14.74
7190,489,HIGH,DELAYED,33,15.73
7191,489,MEDIUM,BLOCKED,71,7.05
7192,489,MEDIUM,BLOCKED,29,11.42
7193,489,HIGH,TODO,67,10.47
7194,489,MEDIUM,TODO,30,13.64
7195,490,LOW,DONE,57,15.02
7196,490,LOW,DONE,70,12.95
7197,490,HIGH,DONE,79,11.7
7198,490,HIGH,DONE,44,11.5
7199,490,MEDIUM,DONE,17,14.27
7200,490,MEDIUM,DONE,40,13.83
7201,490,MEDIUM,DONE,17,12.86
7202,490,LOW,DONE,84,11.99
7203,490,MEDIUM,DONE,21,12.77
7204,490,MEDIUM,DONE,58,8.26
7205,490,HIGH,DONE,1,11.37
7206,490,MEDIUM,DONE,15,10.51
7207,490,MEDIUM,DONE,68,16.31
7208,490,MEDIUM,DONE,84,12.16
7209,490,HIGH,DONE,72,14.51
7210,490,MEDIUM,DONE,74,7.36
7211,490,LOW,DONE,30,7.87
7212,490,HIGH,DELAYED,22,14.59
7213,490,MEDIUM,DELAYED,51,9.08
7214,490,MEDIUM,DELAYED,75,13.34
7215,490,HIGH,DELAYED,49,13.89
7216,491,MEDIUM,DONE,37,10.78
7217,491,LOW,DONE,34,9.48
7218,491,MEDIUM,DONE,71,12.05
7219,491,HIGH,DONE,93,10.26
7220,491,MEDIUM,DONE,93,8.58
7221,491,MEDIUM,DONE,29,4.0
7222,491,MEDIUM,DONE,42,6.65
7223,491,LOW,DONE,9,9.22
7224,491,MEDIUM,DONE,87,8.18
7225,491,MEDIUM,DONE,56,5.53
7226,491,MEDIUM,DONE,18,9.19
7227,491,LOW,DONE,14,4.82
7228,491,HIGH,DONE,2,8.06
7229,491,MEDIUM,DELAYED,30,10.8
7230,491,MEDIUM,DELAYED,84,4.02
7231,491,MEDIUM,DELAYED,68,9.75
7232,491,MEDIUM,DELAYED,98,7.25
7233,491,HIGH,DELAYED,27,14.32
7234,491,HIGH,DELAYED,10,6.36
7235,491,MEDIUM,DELAYED,12,11.26
7236,491,LOW,DELAYED,74,8.05
7237,492,MEDIUM,DONE,33,7.6
7238,492,LOW,DONE,21,6.21
7239,492,HIGH,DONE,19,4.43
7240,492,MEDIUM,DONE,90,4.31
7241,492,MEDIUM,DONE,56,0.0
7242,492,MEDIUM,DONE,34,8.79
7243,492,MEDIUM,DONE,67,8.55
7244,492,MEDIUM,DONE,39,0.0
7245,492,MEDIUM,DONE,22,2.2
7246,492,HIGH,DONE,66,13.04
7247,492,LOW,DONE,16,3.54
7248,492,LOW,DONE,46,7.21
7249,492,MEDIUM,DONE,17,6.54
7250,492,HIGH,DONE,18,8.73
7251,492,LOW,DONE,52,7.65
7252,492,MEDIUM,DONE,76,4.16
7253,492,LOW,DONE,76,9.19
7254,492,HIGH,DELAYED,75,4.95
7255,492,LOW,DELAYED,62,6.61
7256,492,HIGH,DELAYED,59,0.0
7257,492,LOW,DELAYED,50,7.64
7258,492,MEDIUM,DELAYED,63,4.83
7259,492,HIGH,DELAYED,43,7.16
7260,492,MEDIUM,DELAYED,47,4.04
7261,492,MEDIUM,DELAYED,33,6.9
7262,493,LOW,DONE,14,8.65
7263,493,HIGH,DONE,31,19.51
7264,493,MEDIUM,DONE,22,12.49
7265,493,LOW,DONE,18,18.89
7266,493,LOW,DELAYED,3,15.88
7267,493,MEDIUM,BLOCKED,67,17.27
7268,494,LOW,DONE,40,14.77
7269,494,LOW,DONE,79,23.13
7270,494,MEDIUM,DONE,22,14.61
7271,494,MEDIUM,DONE,13,16.4
7272,494,MEDIUM,DONE,74,16.37
7273,494,HIGH,DONE,33,15.33
7274,494,MEDIUM,DONE,12,12.02
7275,494,LOW,DONE,80,11.01
7276,494,LOW,DONE,3,17.02
7277,494,HIGH,DELAYED,31,13.94
7278,494,MEDIUM,DELAYED,33,12.25
7279,494,HIGH,DELAYED,83,12.53
7280,494,MEDIUM,DELAYED,78,10.57
7281,494,HIGH,BLOCKED,34,16.72
7282,494,MEDIUM,BLOCKED,29,11.18
7283,495,MEDIUM,DONE,23,18.08
7284,495,MEDIUM,DONE,24,10.1
7285,495,MEDIUM,DONE,69,10.86
7286,495,MEDIUM,DONE,56,11.62
7287,495,HIGH,DONE,53,14.71
7288,495,MEDIUM,DONE,47,7.97
7289,495,MEDIUM,DONE,2,11.03
7290,495,HIGH,DELAYED,84,10.09
7291,495,MEDIUM,DELAYED,26,10.29
7292,495,MEDIUM,DELAYED,25,6.91
7293,495,LOW,DELAYED,73,11.73
7294,495,MEDIUM,DELAYED,81,11.45
7295,495,HIGH,DELAYED,94,11.97
7296,495,HIGH,BLOCKED,34,12.15
7297,496,HIGH,DONE,24,15.69
7298,496,MEDIUM,DONE,26,11.58
7299,496,MEDIUM,DONE,80,10.13
7300,496,MEDIUM,DONE,78,15.91
7301,496,MEDIUM,DONE,78,15.37
7302,496,MEDIUM,DONE,96,17.66
7303,496,LOW,DELAYED,41,5.01
7304,497,MEDIUM,DONE,55,12.3
7305,497,HIGH,DONE,26,15.41
7306,497,MEDIUM,DONE,38,12.73
7307,497,MEDIUM,DONE,66,8.54
7308,497,MEDIUM,DONE,13,13.16
7309,497,MEDIUM,DONE,86,9.36
7310,497,HIGH,DONE,30,6.12
7311,497,HIGH,DONE,65,14.92
7312,497,MEDIUM,DONE,26,14.01
7313,497,MEDIUM,DELAYED,40,9.8
7314,497,MEDIUM,DELAYED,42,11.21
7315,497,MEDIUM,DELAYED,20,7.59
7316,497,HIGH,DELAYED,30,9.78
7317,497,MEDIUM,DELAYED,109,13.7
7318,497,HIGH,DELAYED,31,16.69
7319,497,MEDIUM,DELAYED,70,12.64
7320,497,MEDIUM,BLOCKED,63,12.89
7321,497,HIGH,BLOCKED,18,12.84
7322,497,LOW,BLOCKED,75,14.49
7323,497,MEDIUM,IN_PROGRESS,85,8.27
7324,497,HIGH,IN_PROGRESS,4,12.51
7325,497,MEDIUM,IN_PROGRESS,21,12.88
7326,498,LOW,DONE,36,7.58
7327,498,MEDIUM,DONE,23,2.59
7328,498,HIGH,IN_PROGRESS,90,9.09
7329,498,MEDIUM,IN_PROGRESS,77,5.99
7330,498,HIGH,IN_PROGRESS,113,3.99
7331,499,MEDIUM,DONE,99,8.56
7332,499,HIGH,DONE,80,6.94
7333,499,MEDIUM,DONE,41,8.68
7334,499,MEDIUM,DONE,17,5.47
7335,499,MEDIUM,DONE,127,11.09
7336,499,MEDIUM,DONE,53,13.82
7337,499,LOW,DONE,105,7.72
7338,499,LOW,DONE,55,6.97
7339,499,HIGH,DONE,103,8.75
7340,499,MEDIUM,DONE,30,8.72
7341,499,MEDIUM,DONE,120,7.02
7342,499,HIGH,DONE,38,13.23
7343,499,MEDIUM,DONE,63,11.37
7344,499,MEDIUM,DONE,124,11.05
7345,499,MEDIUM,DELAYED,100,6.45
7346,499,MEDIUM,DELAYED,50,11.36
7347,499,MEDIUM,DELAYED,96,11.47
7348,499,MEDIUM,DELAYED,95,5.75
7349,499,MEDIUM,DELAYED,9,7.68
7350,499,LOW,BLOCKED,87,3.91
7351,499,MEDIUM,BLOCKED,3,3.5
7352,500,MEDIUM,DONE,84,5.62
7353,500,MEDIUM,DONE,63,10.42
7354,500,MEDIUM,DONE,19,5.26
7355,500,HIGH,DONE,7,10.35
7356,500,MEDIUM,DONE,41,11.57
7357,500,MEDIUM,DONE,23,5.47
7358,500,MEDIUM,DONE,112,5.46
7359,500,MEDIUM,DONE,119,6.41
7360,500,MEDIUM,DONE,98,5.44
7361,500,MEDIUM,DONE,124,13.18
7362,500,MEDIUM,DONE,27,11.48
7363,500,LOW,DONE,96,11.9
7364,500,MEDIUM,DONE,101,13.29
7365,500,LOW,DONE,21,7.14
7366,500,MEDIUM,DONE,21,7.37
7367,500,LOW,DELAYED,101,10.91
7368,500,HIGH,DELAYED,106,8.77
7369,500,HIGH,DELAYED,50,14.95
7370,500,MEDIUM,DELAYED,76,3.55
7371,500,HIGH,DELAYED,103,5.68
7372,500,MEDIUM,DELAYED,67,11.61
7373,501,MEDIUM,DONE,13,4.33
7374,501,HIGH,DONE,4,8.58
7375,501,MEDIUM,DONE,28,10.42
7376,501,LOW,DONE,114,8.85
7377,501,LOW,DONE,114,8.95
7378,501,MEDIUM,DONE,72,6.71
7379,501,HIGH,DONE,139,11.64
7380,501,MEDIUM,DONE,128,5.94
7381,501,LOW,DELAYED,41,5.11
7382,501,MEDIUM,BLOCKED,40,8.3
7383,501,HIGH,BLOCKED,30,3.14
7384,501,MEDIUM,BLOCKED,73,4.87
7385,501,HIGH,IN_PROGRESS,148,3.67
7386,501,HIGH,TODO,77,9.75
7387,501,HIGH,TODO,16,5.73
7388,501,MEDIUM,TODO,151,11.6
7389,501,MEDIUM,IN_PROGRESS,69,3.11
7390,501,HIGH,IN_PROGRESS,21,7.76
7391,502,MEDIUM,DONE,114,10.24
7392,502,MEDIUM,DONE,48,6.64
7393,502,MEDIUM,DONE,71,13.28
7394,502,LOW,DONE,42,2.52
7395,502,LOW,DONE,88,4.52
7396,502,MEDIUM,DONE,41,8.7
7397,502,LOW,DONE,65,8.58
7398,502,HIGH,DELAYED,95,8.13
7399,502,HIGH,BLOCKED,104,3.28
7400,502,MEDIUM,TODO,34,10.9
7401,502,HIGH,IN_PROGRESS,106,8.02
7402,502,MEDIUM,TODO,46,8.02
7403,502,LOW,TODO,17,10.37
7404,502,LOW,TODO,127,2.22
7405,502,MEDIUM,TODO,87,5.19
7406,502,MEDIUM,TODO,31,5.91
7407,502,MEDIUM,TODO,34,9.69
7408,503,MEDIUM,DONE,47,10.79
7409,503,MEDIUM,DONE,51,12.48
7410,503,MEDIUM,DONE,46,9.28
7411,503,MEDIUM,DONE,50,14.59
7412,503,MEDIUM,DONE,54,12.01
7413,503,MEDIUM,DONE,41,13.83
7414,503,MEDIUM,DONE,50,10.38
7415,503,HIGH,DONE,2,16.93
7416,503,MEDIUM,DONE,71,12.76
7417,503,MEDIUM,DONE,38,9.63
7418,503,HIGH,DONE,40,16.79
7419,503,HIGH,BLOCKED,44,18.04
7420,504,MEDIUM,DONE,91,7.71
7421,504,LOW,DONE,58,14.0
7422,504,MEDIUM,DONE,114,8.8
7423,504,HIGH,DONE,16,9.61
7424,504,MEDIUM,DONE,130,5.85
7425,504,HIGH,DONE,155,7.05
7426,504,LOW,DONE,100,5.07
7427,504,MEDIUM,DONE,41,7.23
7428,504,HIGH,DONE,80,3.76
7429,504,LOW,DONE,137,5.64
7430,504,HIGH,DONE,113,0.0
7431,504,MEDIUM,DONE,3,11.91
7432,504,MEDIUM,DONE,135,5.1
7433,504,MEDIUM,DONE,52,12.27
7434,504,HIGH,DELAYED,7,1.58
7435,504,LOW,DELAYED,78,14.5
7436,504,HIGH,DELAYED,71,6.38
7437,504,MEDIUM,DELAYED,57,4.52
7438,504,HIGH,DELAYED,137,11.2
7439,504,LOW,DELAYED,133,3.39
7440,504,HIGH,BLOCKED,153,6.0
7441,504,HIGH,BLOCKED,10,10.11
7442,505,LOW,DONE,28,9.35
7443,505,LOW,DONE,103,14.22
7444,505,HIGH,DONE,174,20.88
7445,505,HIGH,DELAYED,57,17.69
7446,505,HIGH,BLOCKED,179,14.17
7447,506,HIGH,DONE,45,8.65
7448,506,MEDIUM,DONE,68,7.03
7449,506,HIGH,DONE,39,7.48
7450,506,MEDIUM,DONE,38,11.16
7451,506,MEDIUM,DONE,94,12.99
7452,506,MEDIUM,DELAYED,11,8.78
7453,506,HIGH,BLOCKED,38,10.15
7454,506,MEDIUM,BLOCKED,9,11.91
7455,507,MEDIUM,DONE,51,16.18
7456,507,LOW,DONE,27,12.78
7457,507,MEDIUM,DONE,88,7.03
7458,507,LOW,DONE,95,7.68
7459,507,LOW,DONE,57,12.38
7460,507,MEDIUM,DONE,43,11.2
7461,507,MEDIUM,DONE,18,9.83
7462,507,MEDIUM,DONE,5,15.7
7463,507,HIGH,DELAYED,14,10.63
7464,507,LOW,DELAYED,38,8.52
7465,507,HIGH,DELAYED,17,15.09
7466,507,MEDIUM,DELAYED,84,8.47
7467,507,HIGH,DELAYED,19,17.88
7468,507,MEDIUM,DELAYED,118,11.91
7469,507,MEDIUM,BLOCKED,52,13.65
7470,507,MEDIUM,BLOCKED,7,15.4
7471,507,MEDIUM,BLOCKED,82,11.19
7472,508,MEDIUM,DONE,32,10.7
7473,508,MEDIUM,DONE,39,9.24
7474,508,HIGH,DONE,27,9.72
7475,508,MEDIUM,DONE,31,7.94
7476,508,HIGH,DONE,2,16.84
7477,508,MEDIUM,DONE,23,8.5
7478,508,HIGH,DONE,38,6.63
7479,508,LOW,DONE,29,17.89
7480,508,MEDIUM,DONE,32,12.57
7481,508,MEDIUM,DONE,5,11.64
7482,508,LOW,DONE,28,12.09
7483,508,MEDIUM,DONE,15,15.83
7484,508,LOW,DONE,28,4.52
7485,508,MEDIUM,DONE,28,7.44
7486,508,MEDIUM,DONE,10,10.01
7487,508,MEDIUM,DELAYED,32,7.89
7488,508,MEDIUM,DELAYED,24,11.69
7489,509,MEDIUM,DONE,30,7.37
7490,509,HIGH,DONE,16,17.06
7491,509,MEDIUM,DONE,29,12.96
7492,509,HIGH,DONE,45,10.88
7493,509,MEDIUM,DONE,41,9.17
7494,509,HIGH,DONE,64,16.06
7495,509,LOW,DONE,65,9.62
7496,509,MEDIUM,DONE,70,16.29
7497,509,MEDIUM,DONE,18,17.43
7498,509,MEDIUM,DONE,66,22.22
7499,509,HIGH,DONE,69,11.47
7500,509,MEDIUM,DONE,3,13.26
7501,509,MEDIUM,DONE,47,20.41
7502,509,MEDIUM,DELAYED,38,18.87
7503,509,MEDIUM,DELAYED,77,17.09
7504,509,LOW,DELAYED,62,14.06
7505,509,LOW,DELAYED,25,14.53
7506,509,MEDIUM,DELAYED,21,13.53
7507,509,LOW,DELAYED,23,11.09
7508,509,LOW,DELAYED,104,11.4
7509,509,LOW,BLOCKED,77,17.07
7510,509,MEDIUM,BLOCKED,48,14.34
7511,509,MEDIUM,BLOCKED,58,11.31
7512,509,LOW,IN_PROGRESS,62,20.25
7513,510,MEDIUM,DONE,7,15.72
7514,510,HIGH,DONE,66,9.66
7515,510,MEDIUM,DONE,16,12.14
7516,510,HIGH,DONE,51,9.46
7517,510,MEDIUM,DONE,54,13.9
7518,510,MEDIUM,DONE,73,15.35
7519,510,MEDIUM,DONE,30,15.4
7520,510,HIGH,DONE,35,14.37
7521,510,HIGH,DONE,70,11.85
7522,510,MEDIUM,DONE,27,15.29
7523,510,MEDIUM,DONE,16,18.11
7524,510,MEDIUM,DONE,77,12.13
7525,511,MEDIUM,DONE,59,10.04
7526,511,HIGH,DONE,77,2.88
7527,511,HIGH,DONE,117,3.68
7528,511,MEDIUM,DONE,111,8.69
7529,511,HIGH,DONE,133,3.77
7530,511,HIGH,DONE,30,9.05
7531,511,HIGH,DONE,27,11.85
7532,511,HIGH,DONE,135,3.74
7533,511,MEDIUM,DONE,42,9.28
7534,511,MEDIUM,DONE,38,7.92
7535,511,MEDIUM,DONE,106,10.61
7536,511,HIGH,DONE,139,12.86
7537,511,HIGH,DONE,54,8.04
7538,511,MEDIUM,DONE,53,0.94
7539,511,LOW,DONE,138,7.1
7540,511,HIGH,DONE,16,7.93
7541,511,LOW,DONE,91,6.54
7542,511,MEDIUM,DONE,49,10.43
7543,511,HIGH,DELAYED,141,6.48
7544,511,HIGH,DELAYED,126,3.91
7545,512,MEDIUM,DONE,49,14.63
7546,512,HIGH,DONE,22,12.41
7547,512,MEDIUM,DONE,56,12.95
7548,512,MEDIUM,DONE,10,13.44
7549,512,MEDIUM,DONE,11,8.36
7550,512,HIGH,DONE,82,8.3
7551,512,MEDIUM,DONE,26,11.0
7552,512,MEDIUM,DONE,77,15.04
7553,512,MEDIUM,DONE,23,14.39
7554,512,MEDIUM,DONE,50,11.59
7555,512,LOW,DONE,55,11.49
7556,512,MEDIUM,DONE,20,16.66
7557,512,HIGH,DONE,68,16.72
7558,512,HIGH,DELAYED,15,9.58
7559,512,MEDIUM,DELAYED,47,11.46
7560,512,MEDIUM,DELAYED,8,8.89
7561,512,LOW,DELAYED,11,11.78
7562,512,HIGH,DELAYED,35,15.88
7563,512,LOW,DELAYED,35,5.94
7564,512,HIGH,DELAYED,48,10.1
7565,512,LOW,DELAYED,78,13.36
7566,513,MEDIUM,DONE,70,4.95
7567,513,MEDIUM,DONE,42,9.83
7568,513,MEDIUM,DONE,66,11.21
7569,513,MEDIUM,DONE,1,11.78
7570,513,HIGH,DONE,5,7.43
7571,513,HIGH,DONE,66,13.46
7572,513,MEDIUM,DONE,29,13.48
7573,513,HIGH,DONE,23,10.92
7574,513,MEDIUM,DONE,20,8.24
7575,513,MEDIUM,DONE,68,12.63
7576,513,HIGH,DELAYED,38,8.46
7577,513,LOW,DELAYED,53,9.48
7578,513,HIGH,DELAYED,68,15.24
7579,513,MEDIUM,DELAYED,42,2.45
7580,514,HIGH,DONE,45,8.37
7581,514,MEDIUM,DONE,21,16.25
7582,514,MEDIUM,DONE,45,11.5
7583,514,HIGH,DONE,14,11.34
7584,514,LOW,DONE,79,16.3
7585,514,MEDIUM,DELAYED,66,15.93
7586,514,MEDIUM,DELAYED,41,10.53
7587,514,HIGH,DELAYED,18,9.48
7588,514,HIGH,DELAYED,35,8.79
7589,514,LOW,BLOCKED,43,7.77
7590,514,MEDIUM,BLOCKED,13,11.18
7591,514,LOW,TODO,45,9.15
7592,514,MEDIUM,TODO,33,14.09
7593,514,MEDIUM,IN_PROGRESS,45,8.9
7594,515,MEDIUM,DONE,9,14.36
7595,515,HIGH,DONE,55,16.34
7596,515,MEDIUM,DONE,75,11.84
7597,515,LOW,DONE,99,8.84
7598,515,LOW,DONE,35,13.24
7599,515,HIGH,DONE,40,13.65
7600,515,MEDIUM,DONE,32,13.36
7601,515,MEDIUM,DONE,11,21.55
7602,515,MEDIUM,DONE,124,15.53
7603,515,LOW,DONE,84,16.0
7604,515,HIGH,DONE,107,11.73
7605,515,MEDIUM,DONE,39,7.5
7606,515,MEDIUM,DONE,97,15.47
7607,515,LOW,DONE,107,6.54
7608,515,LOW,DELAYED,31,10.21
7609,515,MEDIUM,DELAYED,117,10.52
7610,515,MEDIUM,DELAYED,96,11.85
7611,515,HIGH,DELAYED,53,19.64
7612,515,MEDIUM,DELAYED,43,18.85
7613,516,MEDIUM,DONE,36,8.32
7614,516,MEDIUM,DONE,13,9.48
7615,516,LOW,DONE,49,8.51
7616,516,MEDIUM,DONE,49,9.04
7617,516,MEDIUM,DONE,9,8.92
7618,516,MEDIUM,DONE,64,5.39
7619,516,HIGH,DONE,45,1.43
7620,516,MEDIUM,DONE,34,9.22
7621,516,HIGH,DELAYED,63,6.23
7622,517,MEDIUM,DONE,56,12.76
7623,517,HIGH,DONE,60,7.15
7624,517,MEDIUM,DONE,133,7.6
7625,517,LOW,DONE,106,15.56
7626,517,MEDIUM,DONE,153,7.07
7627,517,HIGH,DONE,54,10.61
7628,517,LOW,DONE,44,7.8
7629,517,HIGH,DONE,3,8.57
7630,517,LOW,DONE,74,4.32
7631,517,MEDIUM,DONE,23,12.34
7632,517,LOW,DONE,122,16.24
7633,517,MEDIUM,DONE,78,8.29
7634,517,MEDIUM,DONE,108,13.91
7635,517,LOW,DONE,144,3.96
7636,517,MEDIUM,DONE,148,11.04
7637,517,LOW,DONE,138,5.53
7638,517,MEDIUM,DONE,132,8.33
7639,517,MEDIUM,DONE,77,6.94
7640,517,LOW,DELAYED,29,6.43
7641,517,MEDIUM,BLOCKED,58,7.39
7642,517,LOW,BLOCKED,139,10.05
7643,517,MEDIUM,TODO,107,6.64
7644,517,LOW,IN_PROGRESS,105,10.64
7645,517,MEDIUM,TODO,71,9.53
7646,518,LOW,DONE,108,7.45
7647,518,HIGH,DONE,20,10.64
7648,518,HIGH,DONE,24,12.71
7649,518,HIGH,DONE,52,9.67
7650,518,MEDIUM,DONE,57,2.51
7651,518,MEDIUM,DONE,2,16.48
7652,518,MEDIUM,DONE,87,9.6
7653,519,MEDIUM,DONE,68,15.01
7654,519,MEDIUM,DONE,72,9.49
7655,519,MEDIUM,DONE,38,13.95
7656,519,MEDIUM,DONE,24,17.33
7657,519,LOW,DONE,23,12.32
7658,520,HIGH,DONE,7,16.86
7659,520,HIGH,DONE,87,12.4
7660,520,MEDIUM,DONE,78,11.2
7661,520,HIGH,DONE,34,9.86
7662,520,MEDIUM,DONE,13,13.79
7663,520,LOW,DONE,32,13.22
7664,520,MEDIUM,DONE,72,19.42
7665,520,MEDIUM,DONE,75,9.08
7666,520,HIGH,DONE,52,9.12
7667,520,MEDIUM,DONE,8,10.6
7668,520,HIGH,DONE,81,10.04
7669,520,LOW,DELAYED,9,10.48
7670,520,HIGH,DELAYED,9,12.49
7671,521,MEDIUM,DONE,25,18.98
7672,521,LOW,DONE,79,18.95
7673,521,LOW,DONE,91,15.78
7674,521,HIGH,DONE,6,22.41
7675,521,MEDIUM,DONE,43,19.93
7676,521,HIGH,DELAYED,55,19.41
7677,521,MEDIUM,DELAYED,84,18.21
7678,521,MEDIUM,BLOCKED,52,18.54
7679,521,HIGH,TODO,93,14.05
7680,521,MEDIUM,IN_PROGRESS,5,16.55
7681,521,MEDIUM,TODO,13,16.27
7682,521,HIGH,IN_PROGRESS,26,15.1
7683,521,LOW,TODO,103,16.6
7684,522,MEDIUM,DONE,37,8.96
7685,522,MEDIUM,DONE,84,11.66
7686,522,MEDIUM,DONE,41,13.25
7687,522,MEDIUM,DONE,18,8.9
7688,522,MEDIUM,DONE,82,10.03
7689,522,HIGH,DONE,77,12.61
7690,522,LOW,DONE,94,4.71
7691,522,MEDIUM,DELAYED,22,10.28
7692,522,MEDIUM,DELAYED,59,9.05
7693,522,LOW,DELAYED,44,9.75
7694,522,MEDIUM,DELAYED,89,15.03
7695,523,LOW,DONE,100,14.18
7696,523,LOW,DONE,106,13.85
7697,523,HIGH,DONE,8,12.41
7698,523,MEDIUM,DONE,7,15.68
7699,523,MEDIUM,DONE,37,7.57
7700,523,MEDIUM,DONE,64,9.26
7701,523,HIGH,DONE,106,15.51
7702,523,LOW,DELAYED,39,14.22
7703,523,MEDIUM,DELAYED,28,14.17
7704,523,MEDIUM,BLOCKED,121,11.38
7705,523,LOW,IN_PROGRESS,65,13.58
7706,523,MEDIUM,IN_PROGRESS,60,7.64
7707,523,MEDIUM,TODO,59,13.17
7708,523,MEDIUM,TODO,18,17.39
7709,523,MEDIUM,TODO,9,18.9
7710,524,MEDIUM,DONE,43,10.16
7711,524,MEDIUM,DONE,6,13.16
7712,524,HIGH,DONE,38,13.75
7713,524,MEDIUM,DONE,20,14.54
7714,524,HIGH,DONE,125,13.48
7715,524,MEDIUM,DELAYED,42,12.02
7716,525,LOW,DONE,137,7.91
7717,525,MEDIUM,DONE,41,6.57
7718,525,MEDIUM,DONE,137,7.78
7719,525,MEDIUM,DONE,81,8.87
7720,525,LOW,DONE,169,8.78
7721,525,LOW,DONE,61,18.11
7722,525,HIGH,DONE,167,10.22
7723,525,MEDIUM,DONE,53,9.68
7724,525,HIGH,DONE,64,12.85
7725,525,HIGH,DONE,99,6.85
7726,525,LOW,DONE,89,11.43
7727,525,MEDIUM,DONE,123,16.79
7728,525,MEDIUM,BLOCKED,54,7.22
7729,525,MEDIUM,BLOCKED,58,2.36
7730,525,MEDIUM,TODO,23,12.25
7731,526,MEDIUM,DONE,121,8.35
7732,526,HIGH,DONE,86,11.63
7733,526,MEDIUM,DONE,147,12.97
7734,526,HIGH,DONE,100,11.59
7735,526,HIGH,DONE,106,11.77
7736,526,HIGH,DONE,41,6.74
7737,526,HIGH,DONE,28,11.5
7738,526,LOW,DONE,104,11.44
7739,526,MEDIUM,DONE,64,8.95
